ip,nb_qm,nb_www,ratio_digits_url,phish_hints,nb_hyperlinks,domain_in_title,domain_age,google_index,page_rank
0,0,1,0.0,0,121,0,9205,0,6
0,1,0,0.088607595,0,22,1,5056,0,4
1,1,0,0.112,0,51,1,3993,1,0
0,0,1,0.056603774,0,0,1,5972,1,0
0,0,1,0.105882353,0,152,0,9285,0,7
0,0,1,0.0,0,35,1,8604,0,4
0,0,1,0.0,0,263,0,4363,0,4
1,0,0,0.208333333,0,533,1,2,1,0
0,0,0,0.0,1,83,1,5613,1,5
0,0,1,0.0,1,0,1,2861,0,1
1,0,0,0.24,0,21,1,6962,1,3
1,1,0,0.141732283,0,51,1,3992,1,0
0,0,0,0.12195122,0,74,1,9557,0,7
0,0,1,0.0779220779999999,0,21,1,7354,1,4
0,0,0,0.111111111,0,59,1,-1,0,0
0,0,0,0.108108108,0,30,0,1546,1,2
0,0,0,0.0,0,417,1,-1,0,2
0,0,0,0.0,0,3,1,256,1,2
0,0,1,0.047058824,0,24,1,6208,0,5
0,0,1,0.0,0,72,1,6560,1,4
0,0,1,0.0,0,252,0,8494,0,3
0,0,0,0.0,0,146,1,7133,0,7
1,0,1,0.148148148,0,4,1,4003,1,0
0,0,0,0.0,0,0,1,1787,1,1
0,0,1,0.197183099,0,694,0,9283,0,7
0,0,1,0.0,0,91,1,1690,1,2
0,0,1,0.0,0,204,1,6255,0,6
0,0,0,0.025,0,22,1,5627,1,5
0,0,0,0.0,3,37,1,3208,1,0
0,0,1,0.0,0,179,0,8144,0,6
1,0,0,0.152173913,3,11,1,-1,1,1
0,0,1,0.0,1,11,1,895,0,2
0,0,1,0.0,0,7,1,2,1,0
0,0,1,0.178571428999999,0,17,1,7473,1,4
1,0,0,0.1,0,31,1,275,1,0
1,0,1,0.278481013,0,0,1,1534,1,0
0,0,0,0.037037037,0,4,1,560,1,2
0,0,1,0.0,0,278,0,6831,0,2
0,0,1,0.0,0,19,0,4441,0,5
0,0,0,0.139534884,0,69,1,7159,1,3
1,0,0,0.244444444,0,1,1,2201,1,1
0,0,0,0.188679245,0,0,1,6389,1,1
0,0,1,0.0,0,188,0,8148,0,6
1,1,0,0.144,0,51,1,3992,1,0
0,0,1,0.0,0,105,1,7370,1,5
0,0,1,0.0,0,1,1,885,1,0
0,1,1,0.009259259,1,2,1,7397,1,3
1,0,0,0.292307692,0,392,1,6697,0,7
0,0,1,0.032258065,0,215,1,1813,0,2
1,1,0,0.206349206,0,51,1,3993,1,0
0,0,1,0.042553191,0,6,1,7501,0,5
0,0,1,0.0,0,101,0,-1,0,5
0,0,0,0.0,0,79,1,7619,0,5
0,0,0,0.0,0,0,1,2304,1,1
0,1,0,0.073170732,1,10,0,8347,1,10
0,0,1,0.0,0,33,0,4764,0,4
0,0,1,0.0,0,201,1,-1,0,4
0,0,0,0.043478261,0,63,0,2345,1,2
0,0,0,0.034482759,0,8,0,1336,0,6
0,0,1,0.0,0,0,1,9219,0,5
0,0,1,0.0,0,118,1,4168,0,4
0,0,0,0.0,0,21,1,5616,1,5
0,0,0,0.068965517,0,103,1,6663,1,0
0,0,0,0.0,0,1,1,98,1,0
0,0,0,0.0,1,20,1,6388,1,0
0,0,1,0.0,0,78,1,4392,0,2
0,0,1,0.0,0,4,1,3639,1,0
0,0,1,0.035087719,0,420,0,6315,0,6
0,0,0,0.0,0,94,0,3022,0,5
0,0,0,0.038461538,0,4,1,2139,1,7
0,0,0,0.090909091,0,8,0,1338,1,6
1,0,0,0.159090909,0,136,1,7159,1,3
0,0,0,0.216216216,0,8,0,1338,1,6
0,0,1,0.0,0,114,1,4821,0,3
1,1,0,0.361904762,1,84,0,1496,1,2
0,0,0,0.124050633,2,77,1,6426,1,5
0,0,0,0.03030303,0,14,1,7297,1,5
0,0,0,0.0,2,1,1,8264,1,6
0,0,0,0.0,0,267,1,12471,0,5
1,0,0,0.317829457,0,0,1,3509,0,2
0,0,0,0.109589041,0,232,1,7463,0,4
0,0,1,0.0,0,80,0,-2,0,2
0,0,1,0.0,0,49,1,2329,0,1
1,0,0,0.163636364,2,1,0,8348,1,10
0,0,0,0.0,2,21,1,5616,1,5
0,0,0,0.157894736999999,0,45,1,1154,1,0
0,0,0,0.0,0,189,1,8941,0,5
0,0,0,0.0,0,72,0,2874,0,3
0,0,0,0.0,1,47,1,1950,0,1
0,0,0,0.0,0,110,1,7449,0,8
0,0,0,0.012987013,1,12,1,-1,1,3
0,0,0,0.0,0,11,1,3733,0,4
0,0,1,0.0,1,38,0,-2,0,3
0,0,1,0.095238095,0,234,1,-1,0,4
0,0,1,0.101265823,0,76,1,8905,1,5
0,1,0,0.041666667,0,7,1,8018,1,4
1,0,0,0.25,0,1,1,5964,1,0
0,0,1,0.0,0,25,1,6723,1,5
0,0,0,0.0,1,0,1,4755,1,2
0,0,1,0.027027027,0,30,1,302,1,0
0,0,1,0.0,0,244,1,6220,0,4
1,1,1,0.487951807,0,183,1,35,1,0
0,0,0,0.0,0,12,1,-1,1,2
0,0,1,0.0,0,73,1,-1,0,2
0,0,0,0.0,0,195,1,7298,0,5
0,0,0,0.033898305,0,1,1,3420,1,0
0,0,0,0.148854961999999,1,5,1,2660,1,4
0,0,1,0.0,0,33,1,5800,0,5
0,0,0,0.146341463,0,50,1,7530,1,4
0,0,1,0.0,0,42,1,6699,0,4
0,0,0,0.081632653,0,0,1,-1,1,3
0,0,1,0.0,0,261,0,6708,0,5
0,0,1,0.0,0,0,0,3555,0,3
0,0,0,0.063829787,0,21,1,5626,1,5
0,0,0,0.057692308,0,4,1,-1,1,0
0,0,1,0.0,0,454,0,3289,0,3
0,0,1,0.0,0,123,1,4444,0,4
0,0,1,0.06557377,0,323,0,5378,1,2
0,1,0,0.0,0,9,1,2238,0,0
0,0,0,0.0,3,0,1,-1,1,2
0,0,0,0.1875,0,0,1,2521,1,7
0,0,0,0.0,0,0,1,3310,1,0
0,0,1,0.0,0,68,1,4845,0,5
0,0,0,0.046875,2,4,1,4291,1,1
0,0,1,0.0,0,20,1,6331,0,4
0,0,1,0.0,0,6,1,4723,1,3
0,0,0,0.0,0,1,1,1887,1,0
0,0,1,0.0,0,253,0,6207,0,4
0,0,0,0.184615385,0,0,1,-1,1,5
1,0,0,0.290322581,0,10,1,62,1,0
0,0,1,0.0,0,107,0,7521,0,5
0,0,0,0.086956522,0,3,1,725,1,1
0,0,0,0.0,3,0,1,-1,1,2
0,0,0,0.0,0,49,1,-1,0,5
0,0,0,0.068965517,0,0,1,7449,1,8
0,0,1,0.0,0,154,1,-1,0,4
1,1,1,0.480725624,0,1,1,7087,1,3
0,0,1,0.071428571,0,79,1,4443,0,5
0,0,1,0.0,0,4,1,-1,1,0
0,1,0,0.079365079,0,7,1,8018,1,4
0,0,1,0.0,0,543,0,5337,0,3
0,0,1,0.0,0,148,0,9203,0,6
0,0,1,0.0,0,46,0,6278,1,3
0,0,0,0.019607843,1,17,1,6392,1,3
0,0,1,0.048543689,2,132,1,1706,1,2
0,0,0,0.0,0,156,1,7130,0,7
0,0,0,0.0,0,224,1,-1,0,9
0,0,1,0.0,0,28,1,-1,0,2
0,0,1,0.0,0,48,0,6882,1,6
0,0,0,0.061538462,0,10,0,8348,1,10
0,0,0,0.0,0,85,0,-1,0,4
1,1,1,0.161290323,0,51,1,3993,1,0
0,0,0,0.075,1,13,1,75,1,0
1,1,1,0.175572518999999,0,51,1,3992,1,0
0,0,0,0.16,0,0,1,-1,1,4
0,0,1,0.0,1,0,1,255,1,0
0,0,1,0.141025641,0,4,1,2889,1,1
1,0,0,0.144736842,0,4,1,4003,1,0
0,0,0,0.0,0,10,1,-1,1,0
1,0,1,0.108433735,0,171,1,4549,0,7
0,1,0,0.024390244,0,9,0,279,0,3
0,0,1,0.0,0,303,1,4525,0,3
0,0,1,0.08,0,303,1,7876,0,5
0,0,1,0.0,0,45,1,5701,0,3
0,0,1,0.0,0,146,0,7982,1,6
1,1,0,0.272727273,0,20,1,-1,1,0
0,0,1,0.0,0,105,1,8051,0,4
0,0,1,0.032258065,0,50,0,12122,1,7
0,0,0,0.043478261,0,5,1,1330,1,1
0,0,1,0.0,0,226,1,6259,0,6
0,0,1,0.0,0,0,0,1876,0,3
0,0,1,0.0,0,71,1,3633,0,3
0,0,1,0.0,0,70,1,1137,1,3
0,0,2,0.103448276,0,0,1,12121,0,6
0,0,0,0.0,0,14,1,7295,1,5
0,0,1,0.0,0,82,0,9124,0,7
0,0,1,0.0,0,138,0,5659,1,3
0,0,1,0.0,0,99,1,2736,0,5
0,0,1,0.0,0,46,0,-1,1,6
0,0,0,0.0,0,21,0,1654,0,3
0,0,0,0.089285714,0,79,1,3232,1,4
0,0,0,0.0,0,16,1,7295,1,5
0,0,0,0.105263158,0,119,1,-1,0,3
0,0,0,0.2,0,45,1,1231,1,0
0,0,0,0.029411765,0,14,1,7295,1,5
0,0,0,0.0,1,0,1,-1,0,2
0,1,1,0.0,0,90,1,4286,0,4
0,0,0,0.0,0,0,1,3934,1,0
0,0,0,0.057142857,1,32,1,-1,1,0
0,0,0,0.0,0,115,1,7296,0,5
0,0,1,0.0,0,16,1,3861,1,4
1,0,0,0.129032258,0,0,1,5232,0,7
1,0,0,0.272727273,1,50,1,615,1,2
1,1,0,0.21641791,0,0,1,3381,1,0
0,0,0,0.0,0,798,0,7133,0,7
0,0,1,0.0,0,1,1,5760,0,4
0,0,1,0.0,0,53,1,-1,1,0
0,0,1,0.0,0,95,0,-1,0,1
0,0,0,0.0172413789999999,0,21,1,5616,1,5
0,0,0,0.066666667,1,32,1,5442,1,2
0,1,0,0.031446541,6,120,1,1588,1,0
0,0,0,0.0,2,4,1,-1,1,0
0,0,0,0.0,4,31,1,1120,1,2
0,0,1,0.0,1,99,1,3952,0,4
0,0,0,0.0,2,23,1,3242,1,2
0,0,1,0.0,0,81,1,5207,0,5
0,0,1,0.112359551,0,15,0,5019,0,4
0,0,0,0.0,0,33,1,213,1,0
0,0,1,0.0,0,202,1,2232,1,4
0,0,1,0.0,0,155,0,2600,0,3
1,1,0,0.109375,0,51,1,3993,1,0
0,1,1,0.0,0,2,1,2292,0,4
0,0,1,0.0,0,0,1,1629,0,2
0,0,0,0.028571429,0,9,1,9070,0,5
0,0,1,0.0,0,26,1,9054,1,7
0,1,1,0.0144927539999999,1,0,1,645,1,2
0,0,1,0.0,0,324,1,-1,0,4
1,1,0,0.132231405,2,45,1,101,1,0
0,0,1,0.0,0,64,1,5198,1,3
0,0,0,0.012987013,3,14,1,1728,1,3
1,0,0,0.246753247,0,30,1,5767,1,2
0,0,0,0.0,1,4,1,3094,0,4
0,0,0,0.045454545,0,21,1,596,0,1
0,0,1,0.0,0,3,1,7812,1,0
0,0,0,0.115942029,0,85,0,9802,1,8
0,0,1,0.0,0,43,1,8431,0,7
0,0,1,0.0,0,120,0,9204,0,6
0,0,1,0.0,0,22,1,1091,0,2
0,0,0,0.0,0,114,0,2607,0,2
0,0,0,0.0,0,0,1,-1,0,4
0,0,1,0.0,0,24,0,-1,0,4
1,1,0,0.165137615,3,25,1,-1,1,0
0,0,1,0.0,0,13,1,-1,1,0
1,1,1,0.225806452,0,51,1,3992,1,0
0,1,0,0.008403361,3,98,1,-1,1,4
0,0,0,0.0,0,2,1,1355,0,1
0,0,0,0.0,0,576,0,6365,0,5
0,0,0,0.0845070419999999,0,3,1,-2,1,0
1,0,1,0.126315789,0,119,1,8444,0,6
0,0,0,0.1,0,4,1,683,1,0
0,0,1,0.0,0,0,1,-1,1,0
0,0,1,0.107692308,0,0,1,8592,0,5
0,0,1,0.0,0,137,0,8219,0,5
0,0,0,0.0,0,1,1,-2,1,0
1,0,0,0.118421053,0,51,1,3993,1,0
0,0,1,0.0,0,38,0,8941,1,7
0,0,0,0.064516129,0,29,1,-1,1,6
0,0,0,0.0,0,0,1,4270,1,0
0,0,0,0.0,0,25,1,7489,0,10
0,0,1,0.0,0,14,0,6471,0,10
0,0,0,0.027777778,0,47,1,1276,1,1
1,1,0,0.193548387,1,27,1,8346,1,10
0,0,0,0.060606061,1,30,1,8347,1,10
0,0,1,0.0,0,119,0,9204,0,6
1,0,0,0.272727273,1,74,1,3698,1,4
1,0,1,0.184782609,0,1,1,2414,1,1
0,0,1,0.0,0,119,0,4920,0,5
0,0,1,0.043478261,0,190,1,6900,1,5
0,0,1,0.0,0,14,1,42,1,0
0,0,1,0.0,1,56,1,2686,1,3
0,0,0,0.247933884,2,1,0,8346,1,10
0,0,1,0.094117647,0,42,0,4964,0,5
0,0,0,0.090909091,0,14,1,7295,1,5
0,0,1,0.0,0,24,1,3222,0,2
0,0,0,0.0,0,109,1,7449,0,8
0,0,1,0.0,0,83,0,6437,0,4
0,0,0,0.0,0,0,1,5158,1,8
0,0,0,0.076923077,0,169,1,1613,0,2
0,1,1,0.051948052,0,5,0,5160,1,8
0,0,0,0.02739726,0,14,1,7802,1,5
0,0,0,0.063829787,1,203,1,1546,1,2
1,0,0,0.242937853,2,28,1,8591,0,5
0,0,1,0.0,0,118,0,9172,0,7
1,1,1,0.138461538,0,51,1,3993,1,0
0,0,1,0.0,0,127,1,4019,1,3
0,0,1,0.0,0,20,1,7984,0,5
0,0,1,0.056338028,0,81,1,1731,0,0
0,0,1,0.0,0,216,1,6260,0,6
0,0,0,0.088235294,2,21,1,5615,1,5
0,0,1,0.0,0,60,1,7602,1,4
0,0,0,0.192307692,0,0,1,12029,1,4
0,0,0,0.081967213,0,26,1,8019,1,4
0,0,1,0.0,0,35,0,2144,0,2
1,1,1,0.12195122,0,4,1,4003,1,0
0,0,1,0.0,0,202,0,8836,0,5
0,0,0,0.025,0,133,0,9399,1,9
0,0,0,0.0,0,109,1,7296,0,5
0,0,1,0.166666667,0,0,1,5037,1,3
1,1,0,0.203389831,0,51,1,3993,1,0
1,0,2,0.221518987,1,21,1,1692,1,1
0,0,1,0.0,0,100,1,2095,0,4
0,0,0,0.0,0,0,1,1549,0,3
0,0,0,0.054054054,0,4,1,1834,1,0
0,0,0,0.0,0,27,1,296,0,0
0,0,1,0.0,0,0,1,6630,1,0
0,0,0,0.0,0,145,1,7298,0,5
0,0,1,0.0,0,91,1,6137,0,5
0,0,0,0.035714286,0,0,1,1186,1,0
0,0,0,0.0,3,44,1,740,1,0
0,0,0,0.0,0,47,1,-1,0,2
0,0,0,0.0,0,324,1,8415,0,5
0,0,0,0.0,0,4,1,5159,1,8
0,0,1,0.086956522,0,189,1,6326,0,4
0,0,0,0.0,3,4,1,405,1,2
0,0,1,0.0,0,96,0,-1,0,5
0,0,0,0.0,0,32,1,3486,0,2
0,1,0,0.0,0,147,0,8348,1,10
0,0,0,0.0,0,169,1,7296,0,5
0,0,1,0.0,0,126,0,5044,0,5
0,0,0,0.0,0,218,1,6260,0,6
0,0,1,0.0,0,52,1,-1,1,4
0,0,1,0.0,0,54,1,2305,1,4
0,0,0,0.0,0,12,1,7446,1,0
0,0,0,0.119047619,0,560,1,7160,0,3
1,1,0,0.157480315,0,4,1,4003,1,0
0,0,0,0.0,3,7,1,-1,1,0
0,0,1,0.0,0,54,1,7736,0,2
0,0,1,0.0,0,34,0,9237,0,5
0,0,0,0.021276596,0,18,1,203,0,1
1,0,0,0.234042553,0,31,0,1016,1,2
0,0,1,0.0,0,139,1,3546,0,3
0,1,0,0.020408163,0,11,1,7296,1,5
0,0,1,0.0,0,76,0,7197,0,5
0,0,1,0.0,0,223,1,7586,0,5
0,0,1,0.0,0,60,1,3543,0,4
0,0,0,0.0,0,60,1,3297,1,1
0,0,0,0.111111111,1,34,1,2033,0,4
0,0,0,0.0,1,0,1,-1,1,2
0,1,0,0.096774194,0,154,1,-1,0,0
0,0,1,0.0,0,73,1,-1,0,1
0,0,1,0.066666667,0,29,1,88,1,0
0,0,1,0.0,0,95,0,9201,0,6
0,0,1,0.0,1,16,1,-1,1,0
0,0,0,0.0,0,184,1,2,1,0
0,0,1,0.0,0,79,0,6739,0,6
1,1,0,0.257425743,2,0,1,2460,0,0
1,0,0,0.479591837,0,0,1,-1,0,0
0,0,1,0.0,0,196,1,5222,0,8
0,0,0,0.0,0,13,1,-1,1,0
0,0,0,0.058823529,1,22,1,5627,1,5
0,0,0,0.0,0,1,1,-1,0,2
0,0,1,0.0,5,1,1,7528,1,0
0,0,1,0.0,0,114,1,3775,0,2
0,0,1,0.051282051,0,165,1,8900,0,5
0,0,0,0.0,0,0,1,-1,1,3
0,0,0,0.0,0,86,0,6158,0,4
0,0,1,0.0,0,11,1,4313,1,3
0,0,0,0.0,4,16,1,2507,1,1
0,0,1,0.0,0,0,1,432,1,2
0,0,0,0.0,1,41,1,5230,1,7
0,0,0,0.0,0,31,1,1872,1,1
1,0,0,0.481481481,0,0,1,-1,1,2
0,1,0,0.089285714,0,1,1,-1,1,2
0,0,1,0.0,2,31,1,6977,1,3
0,0,1,0.0,0,26,1,7005,1,4
0,0,1,0.0,0,95,1,-1,0,5
0,0,0,0.0,0,64,1,7600,0,4
1,2,1,0.093220339,0,0,1,-1,0,2
0,0,1,0.0,0,142,1,-1,0,2
0,0,1,0.0,0,43,1,3163,0,4
0,0,0,0.056338028,3,38,1,778,1,0
0,0,0,0.125,0,76,1,-1,1,5
0,1,1,0.052631579,0,5,0,5160,1,8
1,0,0,0.25,2,27,1,866,1,1
0,0,1,0.0,0,5,1,4873,1,2
0,0,1,0.0,0,123,1,-1,0,4
0,0,0,0.0,0,11,0,1614,1,1
0,0,0,0.0,0,10,1,7295,1,5
0,0,0,0.022222222,2,3,1,2418,1,0
1,1,1,0.203125,0,4,1,4003,1,0
0,1,0,0.0,0,237,1,2,1,0
0,0,0,0.0,1,3,1,1407,1,0
0,0,1,0.0,0,78,0,-1,0,2
0,0,1,0.0,0,93,1,8067,0,3
0,0,0,0.0,0,184,0,9395,0,9
0,0,0,0.108108108,0,1,1,-1,1,0
0,0,1,0.0,0,65,1,6507,1,4
1,1,1,0.212121212,0,522,0,8967,0,8
0,0,0,0.0,0,401,1,3198,0,3
1,1,1,0.132352941,1,42,1,1528,1,0
0,0,1,0.0,0,176,1,-1,0,3
0,0,1,0.0,1,130,1,9684,1,8
0,0,1,0.0,0,411,1,5879,0,1
0,0,1,0.0,0,50,1,-1,0,3
0,0,1,0.0,0,1704,0,4626,0,4
1,0,1,0.112244898,0,124,0,8959,0,6
0,0,1,0.0,0,246,1,3291,0,4
0,0,1,0.0,0,272,1,7605,0,5
0,0,1,0.0,0,22,1,8220,0,3
0,0,0,0.0,0,434,0,7131,0,7
0,0,0,0.0,0,242,1,-1,0,2
0,0,0,0.127659574,0,0,1,5612,1,5
0,0,0,0.0,0,23,1,7296,0,5
0,0,1,0.0,0,45,1,4652,0,4
0,0,0,0.0,0,184,1,4174,0,3
0,0,0,0.0,0,1078,0,7131,0,7
1,0,1,0.283950617,0,0,1,-1,0,2
1,1,0,0.141732283,0,51,1,3992,1,0
0,1,0,0.071428571,1,10,0,8348,1,10
0,0,1,0.058823529,0,91,1,-1,0,4
1,1,0,0.326086957,0,38,1,1115,1,0
0,0,1,0.0,3,26,1,2668,1,0
0,1,0,0.177165354,0,23,1,818,1,2
0,0,1,0.0,0,90,0,-1,0,3
0,0,1,0.043478261,0,36,1,5396,0,5
0,0,1,0.0,1,15,0,2573,1,0
1,0,0,0.173076923,1,5,1,2658,1,4
0,0,1,0.0,0,217,1,6763,0,2
0,0,1,0.056338028,0,11,1,7199,0,5
0,0,0,0.0,0,22,0,-1,1,2
1,0,1,0.255102041,2,22,1,2300,1,2
0,0,0,0.058823529,0,585,1,7,1,0
0,0,0,0.136363635999999,0,243,1,7157,0,3
0,0,1,0.0,0,84,1,7939,0,5
1,1,0,0.254054054,1,28,1,1944,1,0
1,1,0,0.220779221,0,6,1,1116,0,0
0,0,1,0.0,0,34,1,2055,0,3
0,0,0,0.139534884,0,135,1,7158,1,3
0,0,1,0.0,0,132,0,2742,0,4
0,0,1,0.0,0,15,1,2169,1,4
0,0,0,0.0,0,4,1,289,1,0
0,0,1,0.044444444,0,684,1,4996,1,4
0,0,1,0.0,0,250,1,6260,0,6
0,0,0,0.014084507,0,9,1,-1,1,0
0,0,1,0.0,0,53,1,4930,0,3
1,1,0,0.107843137,0,224,1,5627,0,5
0,0,1,0.026315789,0,0,1,3437,1,1
0,0,0,0.157894736999999,0,45,1,1141,1,0
0,0,0,0.0,0,21,1,1245,1,1
0,0,1,0.0,0,111,1,7243,0,2
0,0,0,0.119047619,0,205,1,7155,0,3
0,0,0,0.0,0,189,0,7134,0,7
0,0,1,0.0,0,188,0,7210,0,5
0,0,0,0.0546875,2,0,1,65,1,0
0,0,1,0.0,0,108,1,7375,0,5
1,0,0,0.076923077,0,214,1,6056,0,8
0,0,0,0.0,0,14,1,7295,1,5
0,0,1,0.0,0,98,0,5621,1,5
0,0,0,0.106382979,0,0,1,2521,1,7
0,0,1,0.0,3,26,1,2669,1,0
0,0,1,0.0,0,130,1,1400,0,3
0,0,0,0.0,0,64,1,37,1,0
1,1,0,0.192,0,51,1,3993,1,0
0,0,1,0.051948052,1,0,1,7748,1,5
0,0,0,0.038461538,0,8,0,2139,1,7
0,1,1,0.0,1,29,1,3327,1,1
0,0,1,0.0,0,19,0,1967,0,2
1,0,0,0.272727273,0,468,1,5670,0,6
0,0,0,0.0,0,31,0,1015,0,2
0,1,0,0.0,0,20,1,6382,1,3
0,0,1,0.0,1,220,1,4097,1,3
0,0,0,0.06,1,1,1,4411,1,2
1,1,0,0.125984252,0,51,1,3992,1,0
0,0,0,0.029411765,0,14,1,7295,1,5
0,0,0,0.0,1,47,1,-1,1,1
0,1,0,0.0,3,0,1,5927,1,1
1,1,0,0.201612903,0,51,1,3993,1,0
1,0,0,0.379746835,1,31,1,-1,1,2
0,0,1,0.0,0,256,1,1564,0,2
0,0,0,0.027777778,0,0,1,636,1,0
1,1,0,0.165354331,0,51,1,3993,1,0
0,0,0,0.0,0,34,1,1777,1,3
0,0,1,0.0,0,63,1,6671,0,3
0,1,0,0.053333333,1,0,1,8202,0,5
0,0,0,0.1875,0,14,1,7295,1,5
0,0,0,0.0,0,1,0,8346,1,10
0,0,1,0.0,0,585,0,9105,0,7
0,0,1,0.0,1,24,1,2004,0,2
1,1,0,0.141666667,0,4,1,4003,1,0
0,0,0,0.049180328,0,0,1,3630,1,0
1,1,0,0.329411765,1,0,1,9338,0,5
0,1,0,0.047619048,0,19,1,1884,1,0
0,0,0,0.048780488,0,51,0,2968,1,3
0,0,0,0.0,3,278,1,760,1,0
0,0,0,0.108108108,0,349,1,4057,1,5
0,0,1,0.0,0,64,1,12873,1,6
1,1,0,0.175572518999999,0,22,1,5,1,0
0,0,0,0.0,0,14,1,5,1,0
0,0,1,0.0,0,52,0,5901,0,4
0,0,1,0.0,0,90,0,3555,1,2
0,0,0,0.0,0,11,1,1134,0,1
0,0,0,0.076923077,0,100,1,9766,0,5
0,0,0,0.0,0,146,1,5232,0,7
0,0,1,0.079365079,0,4,0,7693,1,5
0,0,0,0.0,1,21,1,9,0,0
1,0,1,0.186915888,3,88,1,2047,1,0
1,1,1,0.311688312,0,0,1,-1,1,0
0,0,1,0.0,0,78,0,-1,0,3
0,0,0,0.0,0,21,1,7298,0,5
0,0,1,0.0,0,130,0,9202,0,6
0,0,0,0.0,0,111,0,7975,1,5
0,0,1,0.0,0,35,0,1314,0,3
0,0,0,0.0,0,596,0,7682,0,2
1,0,0,0.179104478,2,0,1,-1,1,0
0,0,1,0.0,0,235,1,2409,0,3
1,1,0,0.325396825,0,37,1,1669,1,0
1,0,0,0.078947368,0,51,1,3993,1,0
0,0,0,0.0,0,0,1,-1,1,0
0,0,0,0.0,0,71,1,7298,0,5
0,0,0,0.0,3,0,1,5927,1,1
0,0,1,0.0625,0,34,1,5222,0,6
0,0,1,0.0,0,43,1,-1,0,3
0,0,0,0.041666667,0,0,1,-1,1,0
0,0,1,0.0,0,119,0,5047,0,5
0,0,0,0.0,0,14,1,7295,1,5
0,0,1,0.0,0,14,1,1392,0,2
0,0,1,0.0,0,127,0,9169,0,7
0,0,1,0.0,0,184,1,1588,1,0
0,0,1,0.0,0,159,0,-1,0,4
0,0,1,0.0,0,55,0,5638,0,10
0,0,0,0.0,0,197,1,5442,0,2
1,0,0,0.158730159,0,0,1,1784,1,0
0,0,1,0.109090909,0,25,0,-1,1,6
1,0,0,0.25,1,113,1,-1,1,0
0,0,1,0.0,0,268,1,4384,0,6
0,0,0,0.0,0,277,0,2165,0,2
0,0,0,0.0,0,55,1,7448,0,8
1,0,0,0.141304348,3,11,1,-1,1,1
0,0,0,0.090909091,1,38,1,1953,1,3
0,0,0,0.0,0,12,1,1771,1,0
1,1,1,0.105691057,0,51,1,3993,1,0
0,0,0,0.0,0,85,1,-1,1,0
0,0,0,0.0,1,33,1,1566,1,2
0,0,0,0.0,0,10,1,62,1,0
1,0,1,0.406947891,0,503,1,798,1,0
0,0,1,0.0,0,199,0,7840,0,5
0,0,1,0.0,0,219,1,7936,0,5
0,0,0,0.0,0,14,1,7295,1,5
0,0,0,0.139534884,0,67,1,7159,1,3
0,0,0,0.125,0,8,0,1338,1,6
0,0,0,0.047619048,3,37,1,2048,1,3
0,0,0,0.0,0,94,0,-1,0,2
0,0,1,0.0,0,44,1,-1,0,4
0,0,1,0.011235955,1,114,1,8326,0,4
0,0,1,0.0,0,244,1,-1,0,2
1,0,0,0.2,0,5,1,467,0,1
0,0,0,0.0,0,91,1,7615,0,5
0,0,0,0.0,0,0,1,5736,0,5
0,0,1,0.0,0,163,0,8590,0,3
0,0,1,0.101265823,0,45,1,4174,0,5
0,0,0,0.03125,0,76,1,1573,1,4
1,1,0,0.30952381,0,37,1,1658,1,0
0,0,1,0.0,0,8,1,6841,0,5
0,0,1,0.0,0,0,1,119,1,0
0,0,1,0.0,0,111,1,8145,0,3
0,0,0,0.0,2,4,1,2604,1,0
0,0,0,0.035714286,0,14,1,7295,1,5
1,1,0,0.506024096,0,4,1,6741,1,2
0,0,0,0.0,0,14,1,7296,1,5
0,0,1,0.0,4,1,1,7528,1,0
0,0,1,0.0,0,144,0,3540,0,2
0,0,1,0.0,0,17,0,7422,1,7
0,0,1,0.10989011,0,0,1,5553,1,2
0,0,0,0.03125,3,0,1,3610,1,1
0,0,0,0.02173913,0,103,1,7128,1,1
0,0,0,0.268907563,0,4,1,1834,1,0
0,1,0,0.128205128,0,2,1,6494,0,2
0,0,0,0.0,0,14,1,7295,1,5
1,1,0,0.287128713,4,17,1,-1,1,0
1,0,0,0.192982456,2,92,1,-1,1,0
0,0,0,0.0,0,46,1,1302,1,0
0,0,1,0.0,0,47,1,-1,0,2
0,0,0,0.051282051,1,41,1,-1,1,0
0,0,1,0.0,0,27,1,3313,0,3
0,0,1,0.0,0,443,0,8488,0,5
0,0,1,0.0,0,50,1,7688,0,4
0,0,1,0.118181818,2,154,1,2394,1,2
0,1,1,0.046511628,0,52,0,5637,0,10
0,0,0,0.03125,0,113,1,3225,1,3
0,0,0,0.068965517,0,14,1,7295,1,5
1,1,0,0.140625,0,51,1,3993,1,0
0,0,1,0.08,0,3,1,11,1,0
0,0,0,0.0,0,14,1,7295,1,5
1,1,0,0.177966102,0,51,1,3993,1,0
0,0,1,0.0,0,2,0,78,0,0
1,0,0,0.285714286,0,30,1,5756,1,2
0,1,0,0.131367292,0,23,1,804,1,2
1,0,1,0.170731706999999,0,132,0,6238,1,8
0,0,0,0.111111111,0,0,1,5614,1,5
0,0,0,0.0,3,12,0,536,1,3
0,0,1,0.041666667,0,26,0,2139,0,4
1,0,0,0.25,0,0,1,-1,1,0
0,0,1,0.0,0,114,0,6593,0,4
0,0,1,0.0,0,206,0,9185,0,5
0,0,0,0.043478261,0,36,1,205,1,0
0,0,0,0.0,0,28,1,-1,1,0
